order_details_id,order_id,pizza_id,quantity
30032,13264,prsc_argla_m,00:00:01
30033,13265,napolitana_s,00:00:01
30034,13265,prsc_argla_s,00:00:01
30035,13265,southw_ckn_l,00:00:01
30036,13266,pepperoni_s,00:00:01
30037,13267,pepperoni_m,00:00:01
30038,13268,green_garden_s,00:00:01
30039,13268,ital_supr_m,00:00:01
30040,13268,pepperoni_s,00:00:01
30041,13268,prsc_argla_s,00:00:01
30042,13269,classic_dlx_s,00:00:01
30043,13269,ital_cpcllo_m,00:00:01
30044,13269,peppr_salami_m,00:00:01
30045,13269,prsc_argla_s,00:00:01
30046,13270,bbq_ckn_m,00:00:01
30047,13270,ital_veggie_m,00:00:01
30048,13270,spicy_ital_l,00:00:01
30049,13270,thai_ckn_l,00:00:01
30050,13271,ckn_alfredo_m,00:00:01
30051,13271,four_cheese_m,00:00:01
30052,13271,green_garden_s,00:00:01
30053,13271,prsc_argla_s,00:00:01
30054,13272,big_meat_s,00:00:02
30055,13273,big_meat_s,00:00:01
30056,13273,thai_ckn_l,00:00:01
30057,13274,classic_dlx_m,00:00:01
30058,13275,ital_supr_m,00:00:01
30059,13275,napolitana_m,00:00:01
30060,13276,pepperoni_m,00:00:01
30061,13277,hawaiian_l,00:00:01
30062,13277,soppressata_s,00:00:01
30063,13278,calabrese_l,00:00:01
30064,13278,cali_ckn_l,00:00:01
30065,13279,pepperoni_l,00:00:01
30066,13280,mediterraneo_l,00:00:01
30067,13281,ital_supr_l,00:00:01
30068,13282,cali_ckn_l,00:00:01
30069,13283,mediterraneo_s,00:00:01
30070,13284,five_cheese_l,00:00:01
30071,13284,green_garden_s,00:00:01
30072,13284,spin_pesto_m,00:00:01
30073,13285,pep_msh_pep_l,00:00:01
30074,13286,green_garden_m,00:00:01
30075,13286,sicilian_l,00:00:01
30076,13287,ital_cpcllo_l,00:00:01
30077,13287,pep_msh_pep_s,00:00:01
30078,13287,peppr_salami_s,00:00:01
30079,13287,the_greek_m,00:00:01
30080,13288,southw_ckn_l,00:00:01
30081,13289,cali_ckn_l,00:00:01
30082,13289,four_cheese_l,00:00:01
30083,13290,spin_pesto_l,00:00:01
30084,13291,ckn_alfredo_m,00:00:01
30085,13291,thai_ckn_s,00:00:01
30086,13292,four_cheese_l,00:00:01
30087,13292,green_garden_m,00:00:01
30088,13292,ital_supr_l,00:00:02
30089,13292,ital_supr_s,00:00:01
30090,13292,napolitana_l,00:00:01
30091,13292,prsc_argla_m,00:00:01
30092,13292,southw_ckn_s,00:00:01
30093,13292,spinach_supr_l,00:00:01
30094,13292,the_greek_m,00:00:01
30095,13292,veggie_veg_s,00:00:01
30096,13293,sicilian_l,00:00:01
30097,13293,spinach_supr_m,00:00:01
30098,13294,four_cheese_l,00:00:01
30099,13295,cali_ckn_s,00:00:01
30100,13296,bbq_ckn_m,00:00:01
30101,13296,ital_cpcllo_s,00:00:01
30102,13296,peppr_salami_m,00:00:01
30103,13296,southw_ckn_m,00:00:01
30104,13297,spicy_ital_l,00:00:01
30105,13298,sicilian_l,00:00:01
30106,13299,hawaiian_m,00:00:01
30107,13300,cali_ckn_l,00:00:01
30108,13300,ital_veggie_m,00:00:01
30109,13301,brie_carre_s,00:00:01
30110,13301,ital_supr_l,00:00:01
30111,13301,pepperoni_l,00:00:01
30112,13301,thai_ckn_s,00:00:01
30113,13302,peppr_salami_m,00:00:01
30114,13303,ckn_alfredo_m,00:00:01
30115,13303,southw_ckn_l,00:00:01
30116,13303,spinach_fet_m,00:00:01
30117,13304,prsc_argla_s,00:00:01
30118,13305,bbq_ckn_l,00:00:01
30119,13305,cali_ckn_l,00:00:01
30120,13305,spicy_ital_l,00:00:01
30121,13305,the_greek_xl,00:00:01
30122,13306,big_meat_s,00:00:01
30123,13306,hawaiian_m,00:00:01
30124,13306,veggie_veg_m,00:00:01
30125,13306,veggie_veg_s,00:00:01
30126,13307,ckn_pesto_s,00:00:01
30127,13307,ital_cpcllo_l,00:00:01
30128,13308,pepperoni_s,00:00:01
30129,13309,mexicana_l,00:00:01
30130,13310,ital_veggie_l,00:00:01
30131,13310,prsc_argla_s,00:00:01
30132,13311,classic_dlx_m,00:00:01
30133,13311,four_cheese_l,00:00:01
30134,13311,ital_supr_l,00:00:01
30135,13312,ital_veggie_m,00:00:01
30136,13313,spinach_supr_l,00:00:01
30137,13314,ckn_pesto_s,00:00:01
30138,13314,ital_veggie_l,00:00:01
30139,13314,thai_ckn_l,00:00:01
30140,13314,thai_ckn_m,00:00:01
30141,13315,bbq_ckn_m,00:00:01
30142,13315,cali_ckn_l,00:00:01
30143,13315,hawaiian_l,00:00:01
30144,13315,mexicana_l,00:00:01
30145,13316,classic_dlx_s,00:00:01
30146,13317,four_cheese_m,00:00:01
30147,13318,hawaiian_s,00:00:01
30148,13319,cali_ckn_m,00:00:01
30149,13319,prsc_argla_m,00:00:01
30150,13319,spicy_ital_l,00:00:01
30151,13320,cali_ckn_s,00:00:01
30152,13320,the_greek_s,00:00:01
30153,13320,veggie_veg_s,00:00:01
30154,13321,southw_ckn_l,00:00:01
30155,13321,spicy_ital_l,00:00:01
30156,13322,bbq_ckn_s,00:00:01
30157,13322,mediterraneo_l,00:00:01
30158,13322,pepperoni_l,00:00:01
30159,13322,thai_ckn_s,00:00:01
30160,13323,big_meat_s,00:00:01
30161,13324,thai_ckn_l,00:00:01
30162,13325,cali_ckn_m,00:00:01
30163,13325,napolitana_l,00:00:01
30164,13326,sicilian_l,00:00:01
30165,13326,spinach_fet_m,00:00:01
30166,13327,ital_supr_l,00:00:01
30167,13327,spinach_fet_m,00:00:01
30168,13328,soppressata_s,00:00:01
30169,13328,spinach_fet_l,00:00:01
30170,13328,veggie_veg_s,00:00:01
30171,13329,sicilian_l,00:00:01
30172,13329,spicy_ital_m,00:00:01
30173,13330,five_cheese_l,00:00:01
30174,13330,hawaiian_l,00:00:01
30175,13330,napolitana_m,00:00:01
30176,13331,cali_ckn_m,00:00:01
30177,13331,thai_ckn_l,00:00:01
30178,13331,veggie_veg_l,00:00:01
30179,13332,spinach_supr_m,00:00:01
30180,13333,bbq_ckn_l,00:00:01
30181,13333,ckn_pesto_l,00:00:01
30182,13333,mediterraneo_s,00:00:01
30183,13334,classic_dlx_l,00:00:01
30184,13334,green_garden_s,00:00:01
30185,13335,spinach_supr_l,00:00:01
30186,13336,mediterraneo_l,00:00:01
30187,13336,pep_msh_pep_m,00:00:01
30188,13337,spinach_fet_l,00:00:01
30189,13338,hawaiian_l,00:00:01
30190,13339,ital_cpcllo_l,00:00:01
30191,13339,spinach_fet_s,00:00:01
30192,13339,thai_ckn_l,00:00:01
30193,13340,ital_supr_m,00:00:01
30194,13340,peppr_salami_s,00:00:01
30195,13340,spinach_fet_m,00:00:01
30196,13340,veggie_veg_s,00:00:01
30197,13341,bbq_ckn_m,00:00:01
30198,13341,cali_ckn_l,00:00:01
30199,13341,classic_dlx_s,00:00:01
30200,13341,four_cheese_l,00:00:01
30201,13341,four_cheese_m,00:00:01
30202,13341,hawaiian_m,00:00:01
30203,13341,ital_cpcllo_m,00:00:01
30204,13341,ital_supr_m,00:00:01
30205,13341,soppressata_m,00:00:01
30206,13341,the_greek_l,00:00:01
30207,13341,the_greek_xl,00:00:01
30208,13341,the_greek_xxl,00:00:01
30209,13341,veggie_veg_l,00:00:01
30210,13342,ckn_pesto_m,00:00:01
30211,13342,soppressata_l,00:00:01
30212,13343,bbq_ckn_l,00:00:01
30213,13344,calabrese_m,00:00:01
30214,13344,cali_ckn_s,00:00:01
30215,13344,five_cheese_l,00:00:01
30216,13344,the_greek_xl,00:00:01
30217,13345,sicilian_l,00:00:01
30218,13346,hawaiian_s,00:00:01
30219,13346,thai_ckn_m,00:00:01
30220,13347,ital_supr_l,00:00:01
30221,13347,peppr_salami_l,00:00:01
30222,13348,four_cheese_m,00:00:01
30223,13348,pepperoni_l,00:00:01
30224,13349,cali_ckn_l,00:00:01
30225,13349,classic_dlx_m,00:00:01
30226,13349,southw_ckn_s,00:00:01
30227,13349,spicy_ital_m,00:00:01
30228,13350,pepperoni_s,00:00:01
30229,13350,prsc_argla_m,00:00:02
30230,13351,mexicana_l,00:00:01
30231,13352,ital_veggie_l,00:00:01
30232,13352,southw_ckn_l,00:00:01
30233,13352,spicy_ital_m,00:00:01
30234,13353,ital_cpcllo_l,00:00:01
30235,13354,four_cheese_m,00:00:01
30236,13355,ital_supr_s,00:00:01
30237,13356,ital_supr_m,00:00:01
30238,13357,four_cheese_l,00:00:01
30239,13358,spinach_supr_l,00:00:01
30240,13359,cali_ckn_l,00:00:01
30241,13359,mexicana_m,00:00:01
30242,13360,hawaiian_l,00:00:01
30243,13361,ital_veggie_l,00:00:01
30244,13361,spin_pesto_s,00:00:01
30245,13361,spinach_fet_l,00:00:01
30246,13362,four_cheese_m,00:00:01
30247,13362,pep_msh_pep_s,00:00:01
30248,13363,peppr_salami_l,00:00:01
30249,13363,spinach_supr_s,00:00:01
30250,13364,veggie_veg_s,00:00:01
30251,13365,the_greek_m,00:00:01
30252,13366,classic_dlx_m,00:00:01
30253,13366,prsc_argla_m,00:00:01
30254,13367,sicilian_m,00:00:01
30255,13367,spicy_ital_m,00:00:01
30256,13368,five_cheese_l,00:00:01
30257,13368,spinach_fet_l,00:00:01
30258,13369,the_greek_l,00:00:01
30259,13370,five_cheese_l,00:00:01
30260,13370,ital_supr_l,00:00:01
30261,13370,ital_supr_s,00:00:01
30262,13370,southw_ckn_m,00:00:01
30263,13371,hawaiian_s,00:00:01
30264,13371,mexicana_s,00:00:01
30265,13371,napolitana_s,00:00:01
30266,13371,thai_ckn_s,00:00:01
30267,13372,mexicana_l,00:00:01
30268,13372,spinach_fet_l,00:00:01
30269,13372,veggie_veg_m,00:00:01
30270,13373,spinach_fet_l,00:00:01
30271,13374,big_meat_s,00:00:01
30272,13374,ital_veggie_m,00:00:01
30273,13375,hawaiian_l,00:00:01
30274,13376,ckn_pesto_l,00:00:01
30275,13376,green_garden_s,00:00:01
30276,13376,ital_veggie_s,00:00:01
30277,13376,prsc_argla_s,00:00:01
30278,13377,napolitana_m,00:00:01
30279,13378,cali_ckn_l,00:00:02
30280,13378,cali_ckn_m,00:00:01
30281,13378,hawaiian_m,00:00:01
30282,13379,four_cheese_l,00:00:01
30283,13380,ital_supr_l,00:00:01
30284,13380,napolitana_m,00:00:01
30285,13380,thai_ckn_l,00:00:01
30286,13381,cali_ckn_l,00:00:01
30287,13381,hawaiian_m,00:00:01
30288,13382,peppr_salami_m,00:00:01
30289,13383,bbq_ckn_l,00:00:01
30290,13383,ital_cpcllo_s,00:00:01
30291,13384,big_meat_s,00:00:02
30292,13385,cali_ckn_l,00:00:01
30293,13386,pep_msh_pep_s,00:00:01
30294,13387,cali_ckn_s,00:00:01
30295,13387,ital_cpcllo_l,00:00:01
30296,13387,ital_supr_l,00:00:01
30297,13388,four_cheese_l,00:00:01
30298,13388,pepperoni_m,00:00:01
30299,13389,big_meat_s,00:00:01
30300,13390,five_cheese_l,00:00:01
30301,13391,prsc_argla_s,00:00:01
30302,13391,spicy_ital_l,00:00:01
30303,13391,spinach_supr_s,00:00:01
30304,13392,ital_supr_m,00:00:01
30305,13393,hawaiian_l,00:00:01
30306,13394,calabrese_s,00:00:01
30307,13394,mediterraneo_l,00:00:01
30308,13394,spinach_fet_l,00:00:01
30309,13395,five_cheese_l,00:00:01
30310,13395,mediterraneo_m,00:00:01
30311,13396,classic_dlx_m,00:00:01
30312,13396,hawaiian_m,00:00:01
30313,13397,ital_supr_l,00:00:01
30314,13397,southw_ckn_s,00:00:01
30315,13398,four_cheese_m,00:00:01
30316,13398,spinach_fet_m,00:00:01
30317,13399,big_meat_s,00:00:01
30318,13399,spinach_supr_s,00:00:01
30319,13400,hawaiian_s,00:00:01
30320,13400,pep_msh_pep_l,00:00:01
30321,13401,cali_ckn_s,00:00:01
30322,13401,veggie_veg_l,00:00:01
30323,13402,calabrese_m,00:00:01
30324,13402,mediterraneo_l,00:00:01
30325,13402,peppr_salami_l,00:00:01
30326,13402,spicy_ital_l,00:00:01
30327,13403,hawaiian_s,00:00:01
30328,13403,ital_veggie_l,00:00:01
30329,13403,napolitana_s,00:00:01
30330,13403,spicy_ital_l,00:00:01
30331,13404,pepperoni_s,00:00:01
30332,13405,hawaiian_s,00:00:01
30333,13405,sicilian_l,00:00:01
30334,13405,spinach_fet_m,00:00:01
30335,13406,classic_dlx_m,00:00:01
30336,13406,four_cheese_m,00:00:01
30337,13406,hawaiian_l,00:00:02
30338,13406,southw_ckn_l,00:00:01
30339,13406,spinach_fet_l,00:00:01
30340,13406,spinach_fet_s,00:00:01
30341,13406,the_greek_m,00:00:01
30342,13407,napolitana_m,00:00:01
30343,13408,mexicana_m,00:00:01
30344,13409,cali_ckn_l,00:00:01
30345,13409,veggie_veg_l,00:00:01
30346,13410,spicy_ital_l,00:00:01
30347,13411,mediterraneo_s,00:00:01
30348,13412,classic_dlx_m,00:00:01
30349,13413,calabrese_m,00:00:01
30350,13413,classic_dlx_m,00:00:01
30351,13413,prsc_argla_s,00:00:01
30352,13413,southw_ckn_m,00:00:01
30353,13414,green_garden_m,00:00:01
30354,13415,big_meat_s,00:00:01
30355,13415,ckn_alfredo_m,00:00:01
30356,13415,southw_ckn_m,00:00:01
30357,13415,the_greek_s,00:00:01
30358,13416,thai_ckn_s,00:00:01
30359,13417,brie_carre_s,00:00:01
30360,13417,classic_dlx_s,00:00:01
30361,13417,hawaiian_m,00:00:01
30362,13417,hawaiian_s,00:00:01
30363,13417,ital_cpcllo_l,00:00:01
30364,13417,spin_pesto_l,00:00:01
30365,13417,spinach_fet_l,00:00:01
30366,13417,spinach_fet_s,00:00:01
30367,13417,spinach_supr_l,00:00:01
30368,13418,five_cheese_l,00:00:01
30369,13419,veggie_veg_m,00:00:01
30370,13420,big_meat_s,00:00:01
30371,13420,cali_ckn_m,00:00:01
30372,13420,ital_supr_m,00:00:01
30373,13421,prsc_argla_s,00:00:01
30374,13422,bbq_ckn_m,00:00:01
30375,13422,ckn_pesto_m,00:00:01
30376,13422,classic_dlx_m,00:00:01
30377,13422,green_garden_s,00:00:01
30378,13423,spinach_fet_m,00:00:01
30379,13424,five_cheese_l,00:00:01
30380,13424,four_cheese_l,00:00:01
30381,13424,napolitana_s,00:00:01
30382,13424,thai_ckn_l,00:00:01
30383,13425,prsc_argla_s,00:00:01
30384,13425,sicilian_s,00:00:01
30385,13425,thai_ckn_l,00:00:01
30386,13426,pepperoni_m,00:00:01
30387,13427,big_meat_s,00:00:01
30388,13427,classic_dlx_m,00:00:01
30389,13427,classic_dlx_s,00:00:01
30390,13428,bbq_ckn_m,00:00:01
30391,13428,calabrese_m,00:00:01
30392,13428,peppr_salami_m,00:00:01
30393,13428,spin_pesto_s,00:00:01
30394,13429,mexicana_l,00:00:01
30395,13429,spicy_ital_s,00:00:01
30396,13430,four_cheese_m,00:00:01
30397,13430,spicy_ital_m,00:00:01
30398,13431,hawaiian_s,00:00:01
30399,13432,four_cheese_l,00:00:01
30400,13432,soppressata_s,00:00:01
30401,13433,four_cheese_l,00:00:01
30402,13433,ital_supr_l,00:00:01
30403,13433,spicy_ital_l,00:00:01
30404,13433,spinach_fet_s,00:00:01
30405,13434,ckn_pesto_l,00:00:01
30406,13434,pep_msh_pep_s,00:00:01
30407,13434,pepperoni_l,00:00:01
30408,13434,southw_ckn_l,00:00:01
30409,13435,spinach_supr_s,00:00:01
30410,13436,the_greek_xl,00:00:01
30411,13437,cali_ckn_l,00:00:01
30412,13437,green_garden_s,00:00:01
30413,13437,mexicana_l,00:00:01
30414,13437,pep_msh_pep_l,00:00:01
30415,13438,hawaiian_l,00:00:01
30416,13438,pepperoni_s,00:00:01
30417,13438,prsc_argla_l,00:00:01
30418,13438,spicy_ital_m,00:00:01
30419,13439,sicilian_m,00:00:01
30420,13440,hawaiian_s,00:00:01
30421,13440,prsc_argla_m,00:00:01
30422,13440,soppressata_m,00:00:01
30423,13440,thai_ckn_l,00:00:01
30424,13441,ckn_alfredo_m,00:00:01
30425,13441,classic_dlx_l,00:00:01
30426,13441,napolitana_s,00:00:01
30427,13442,prsc_argla_m,00:00:01
30428,13442,spicy_ital_m,00:00:01
30429,13443,mediterraneo_l,00:00:01
30430,13443,spicy_ital_l,00:00:01
30431,13443,thai_ckn_s,00:00:01
30432,13444,bbq_ckn_l,00:00:01
30433,13444,brie_carre_s,00:00:01
30434,13444,ital_veggie_s,00:00:01
30435,13444,sicilian_l,00:00:01
30436,13445,brie_carre_s,00:00:01
30437,13445,four_cheese_l,00:00:01
30438,13445,pepperoni_m,00:00:01
30439,13445,the_greek_xl,00:00:01
30440,13446,cali_ckn_m,00:00:01
30441,13446,ital_cpcllo_s,00:00:01
30442,13446,southw_ckn_m,00:00:01
30443,13447,ckn_pesto_s,00:00:01
30444,13447,pep_msh_pep_s,00:00:01
30445,13447,spinach_supr_s,00:00:01
30446,13448,mexicana_l,00:00:01
30447,13449,hawaiian_l,00:00:01
30448,13449,ital_supr_l,00:00:01
30449,13449,ital_veggie_l,00:00:01
30450,13449,thai_ckn_l,00:00:01
30451,13450,classic_dlx_m,00:00:01
30452,13450,napolitana_s,00:00:01
30453,13450,southw_ckn_l,00:00:01
30454,13450,thai_ckn_s,00:00:01
30455,13451,hawaiian_s,00:00:01
30456,13452,cali_ckn_s,00:00:01
30457,13452,ckn_alfredo_s,00:00:01
30458,13453,bbq_ckn_l,00:00:01
30459,13453,veggie_veg_l,00:00:01
30460,13454,bbq_ckn_s,00:00:01
30461,13454,cali_ckn_l,00:00:01
30462,13454,mexicana_l,00:00:01
30463,13454,spicy_ital_m,00:00:01
30464,13455,classic_dlx_s,00:00:01
30465,13455,ital_supr_l,00:00:01
30466,13456,hawaiian_s,00:00:01
30467,13456,prsc_argla_m,00:00:01
30468,13457,four_cheese_l,00:00:01
30469,13457,hawaiian_s,00:00:01
30470,13458,ital_cpcllo_l,00:00:01
30471,13459,big_meat_s,00:00:01
30472,13460,ital_supr_l,00:00:01
30473,13460,thai_ckn_l,00:00:01
30474,13461,classic_dlx_m,00:00:01
30475,13461,sicilian_s,00:00:01
30476,13462,southw_ckn_l,00:00:01
30477,13463,calabrese_m,00:00:01
30478,13463,the_greek_s,00:00:01
30479,13464,spicy_ital_l,00:00:01
30480,13465,hawaiian_s,00:00:01
30481,13465,pep_msh_pep_s,00:00:01
30482,13465,soppressata_l,00:00:01
30483,13465,thai_ckn_m,00:00:01
30484,13466,mediterraneo_s,00:00:01
30485,13467,classic_dlx_m,00:00:01
30486,13467,pepperoni_s,00:00:01
30487,13467,spinach_fet_s,00:00:01
30488,13467,thai_ckn_l,00:00:01
30489,13468,pep_msh_pep_s,00:00:01
30490,13469,pepperoni_l,00:00:01
30491,13470,pepperoni_s,00:00:01
30492,13470,soppressata_s,00:00:01
30493,13470,southw_ckn_m,00:00:01
30494,13470,southw_ckn_s,00:00:01
30495,13470,thai_ckn_m,00:00:01
30496,13471,prsc_argla_s,00:00:01
30497,13472,classic_dlx_m,00:00:01
30498,13472,classic_dlx_s,00:00:01
30499,13473,four_cheese_m,00:00:01
30500,13473,thai_ckn_l,00:00:01
30501,13474,bbq_ckn_m,00:00:01
30502,13474,ckn_pesto_s,00:00:01
30503,13475,five_cheese_l,00:00:01
30504,13475,pepperoni_m,00:00:01
30505,13475,spinach_fet_l,00:00:01
30506,13475,thai_ckn_l,00:00:01
30507,13476,sicilian_l,00:00:01
30508,13477,hawaiian_s,00:00:01
30509,13477,spicy_ital_m,00:00:01
30510,13478,brie_carre_s,00:00:01
30511,13478,ckn_alfredo_s,00:00:01
30512,13478,classic_dlx_m,00:00:01
30513,13478,ital_supr_s,00:00:01
30514,13478,ital_veggie_l,00:00:01
30515,13478,pepperoni_l,00:00:01
30516,13478,pepperoni_m,00:00:01
30517,13478,soppressata_m,00:00:01
30518,13478,spicy_ital_l,00:00:01
30519,13478,spicy_ital_s,00:00:01
30520,13478,spinach_fet_s,00:00:01
30521,13478,the_greek_s,00:00:01
30522,13479,napolitana_s,00:00:01
30523,13480,pep_msh_pep_l,00:00:01
30524,13480,peppr_salami_l,00:00:01
30525,13481,big_meat_s,00:00:02
30526,13481,ckn_pesto_s,00:00:01
30527,13481,classic_dlx_m,00:00:01
30528,13481,five_cheese_l,00:00:01
30529,13481,ital_veggie_s,00:00:01
30530,13481,napolitana_l,00:00:01
30531,13481,pep_msh_pep_m,00:00:01
30532,13481,pepperoni_l,00:00:01
30533,13481,pepperoni_s,00:00:01
30534,13481,peppr_salami_l,00:00:01
30535,13481,sicilian_m,00:00:01
30536,13481,southw_ckn_s,00:00:01
30537,13481,spin_pesto_s,00:00:01
30538,13481,spinach_fet_s,00:00:01
30539,13482,napolitana_l,00:00:01
30540,13482,spinach_fet_m,00:00:01
30541,13483,five_cheese_l,00:00:01
30542,13484,pep_msh_pep_l,00:00:01
30543,13485,ckn_alfredo_s,00:00:01
30544,13485,classic_dlx_s,00:00:02
30545,13485,thai_ckn_l,00:00:01
30546,13486,cali_ckn_s,00:00:01
30547,13486,pepperoni_m,00:00:01
30548,13486,sicilian_m,00:00:01
30549,13486,spinach_fet_m,00:00:01
30550,13487,ital_cpcllo_l,00:00:01
30551,13487,ital_veggie_m,00:00:01
30552,13488,classic_dlx_s,00:00:01
30553,13488,veggie_veg_l,00:00:01
30554,13489,four_cheese_l,00:00:01
30555,13490,big_meat_s,00:00:01
30556,13490,pepperoni_l,00:00:01
30557,13490,southw_ckn_m,00:00:01
30558,13491,big_meat_s,00:00:01
30559,13491,four_cheese_l,00:00:01
30560,13491,pepperoni_l,00:00:01
30561,13491,thai_ckn_l,00:00:01
30562,13492,cali_ckn_m,00:00:01
30563,13492,thai_ckn_m,00:00:01
30564,13493,cali_ckn_l,00:00:01
30565,13493,ckn_alfredo_l,00:00:01
30566,13494,green_garden_m,00:00:01
30567,13494,peppr_salami_m,00:00:01
30568,13494,thai_ckn_s,00:00:01
30569,13495,veggie_veg_m,00:00:01
30570,13496,classic_dlx_l,00:00:01
30571,13497,cali_ckn_s,00:00:01
30572,13497,mexicana_l,00:00:01
30573,13498,pepperoni_s,00:00:01
30574,13498,spinach_fet_s,00:00:01
30575,13499,classic_dlx_s,00:00:01
30576,13499,four_cheese_l,00:00:01
30577,13499,four_cheese_m,00:00:01
30578,13500,napolitana_m,00:00:01
30579,13501,southw_ckn_s,00:00:01
30580,13502,ital_cpcllo_m,00:00:01
30581,13503,mexicana_l,00:00:01
30582,13504,big_meat_s,00:00:01
30583,13505,ital_cpcllo_l,00:00:01
30584,13505,pepperoni_l,00:00:01
30585,13506,hawaiian_m,00:00:01
30586,13506,mediterraneo_l,00:00:01
30587,13506,southw_ckn_l,00:00:01
30588,13507,ital_supr_m,00:00:01
30589,13507,thai_ckn_s,00:00:01
30590,13508,napolitana_l,00:00:01
30591,13509,calabrese_l,00:00:01
30592,13510,bbq_ckn_s,00:00:01
30593,13510,four_cheese_l,00:00:01
30594,13510,ital_veggie_s,00:00:01
30595,13510,sicilian_l,00:00:01
30596,13511,pep_msh_pep_l,00:00:01
30597,13512,ckn_alfredo_l,00:00:01
30598,13512,five_cheese_l,00:00:01
30599,13512,napolitana_m,00:00:01
30600,13512,veggie_veg_m,00:00:01
30601,13513,spicy_ital_l,00:00:01
30602,13514,green_garden_m,00:00:01
30603,13515,five_cheese_l,00:00:01
30604,13516,cali_ckn_l,00:00:01
30605,13516,ckn_pesto_m,00:00:01
30606,13516,hawaiian_s,00:00:01
30607,13517,brie_carre_s,00:00:01
30608,13517,peppr_salami_l,00:00:01
30609,13517,spicy_ital_m,00:00:01
30610,13518,big_meat_s,00:00:01
30611,13519,pep_msh_pep_m,00:00:01
30612,13520,sicilian_m,00:00:01
30613,13520,southw_ckn_s,00:00:01
30614,13521,veggie_veg_s,00:00:01
30615,13522,classic_dlx_m,00:00:01
30616,13523,bbq_ckn_s,00:00:01
30617,13523,cali_ckn_m,00:00:01
30618,13523,cali_ckn_s,00:00:01
30619,13523,ckn_pesto_s,00:00:01
30620,13523,classic_dlx_l,00:00:01
30621,13523,classic_dlx_m,00:00:01
30622,13523,hawaiian_l,00:00:01
30623,13523,ital_supr_s,00:00:01
30624,13523,pep_msh_pep_m,00:00:01
30625,13523,pepperoni_s,00:00:01
30626,13523,spinach_supr_s,00:00:01
30627,13523,veggie_veg_l,00:00:01
30628,13524,sicilian_m,00:00:01
30629,13525,big_meat_s,00:00:01
30630,13525,classic_dlx_m,00:00:01
30631,13525,pepperoni_m,00:00:01
30632,13526,big_meat_s,00:00:01
30633,13526,ckn_pesto_l,00:00:01
30634,13526,classic_dlx_s,00:00:02
30635,13526,five_cheese_l,00:00:01
30636,13526,hawaiian_m,00:00:01
30637,13526,hawaiian_s,00:00:01
30638,13526,mexicana_m,00:00:01
30639,13526,pepperoni_m,00:00:01
30640,13526,peppr_salami_s,00:00:01
30641,13526,sicilian_s,00:00:01
30642,13526,southw_ckn_l,00:00:01
30643,13526,southw_ckn_m,00:00:01
30644,13526,thai_ckn_l,00:00:01
30645,13527,pepperoni_s,00:00:01
30646,13527,sicilian_l,00:00:01
30647,13528,ital_cpcllo_s,00:00:01
30648,13528,mexicana_l,00:00:01
30649,13528,pepperoni_l,00:00:01
30650,13529,hawaiian_l,00:00:01
30651,13529,napolitana_s,00:00:01
30652,13529,soppressata_s,00:00:01
30653,13529,thai_ckn_m,00:00:01
30654,13530,four_cheese_l,00:00:01
30655,13531,ital_veggie_s,00:00:01
30656,13532,the_greek_m,00:00:01
30657,13533,prsc_argla_l,00:00:01
30658,13533,sicilian_m,00:00:01
30659,13534,mexicana_s,00:00:01
30660,13534,prsc_argla_m,00:00:01
30661,13535,ital_veggie_m,00:00:01
30662,13536,ital_supr_m,00:00:01
30663,13536,napolitana_s,00:00:01
30664,13537,ital_supr_m,00:00:01
30665,13537,mexicana_l,00:00:01
30666,13537,spinach_supr_m,00:00:01
30667,13538,bbq_ckn_l,00:00:02
30668,13538,spinach_fet_l,00:00:01
30669,13539,bbq_ckn_m,00:00:01
30670,13540,thai_ckn_s,00:00:01
30671,13540,the_greek_xl,00:00:01
30672,13541,ckn_alfredo_m,00:00:01
30673,13542,ital_cpcllo_m,00:00:01
30674,13543,hawaiian_s,00:00:01
30675,13543,ital_supr_m,00:00:01
30676,13544,big_meat_s,00:00:01
30677,13544,hawaiian_l,00:00:01
30678,13545,ital_supr_m,00:00:01
30679,13545,veggie_veg_s,00:00:01
30680,13546,napolitana_s,00:00:01
30681,13547,pepperoni_m,00:00:01
30682,13548,ital_cpcllo_l,00:00:01
30683,13549,southw_ckn_l,00:00:01
30684,13550,four_cheese_l,00:00:01
30685,13551,cali_ckn_l,00:00:01
30686,13551,southw_ckn_l,00:00:01
30687,13552,pep_msh_pep_m,00:00:01
30688,13553,bbq_ckn_m,00:00:01
30689,13553,pep_msh_pep_l,00:00:01
30690,13554,calabrese_m,00:00:01
30691,13554,ital_supr_m,00:00:01
30692,13554,spicy_ital_m,00:00:01
30693,13555,mediterraneo_s,00:00:01
30694,13555,southw_ckn_m,00:00:01
30695,13555,spinach_fet_l,00:00:02
30696,13556,southw_ckn_s,00:00:01
30697,13556,spinach_fet_m,00:00:01
30698,13556,spinach_supr_s,00:00:01
30699,13557,mexicana_l,00:00:01
30700,13557,sicilian_s,00:00:01
30701,13557,southw_ckn_l,00:00:01
30702,13558,hawaiian_s,00:00:01
30703,13558,ital_cpcllo_l,00:00:01
30704,13559,five_cheese_l,00:00:01
30705,13560,sicilian_m,00:00:01
30706,13560,thai_ckn_l,00:00:01
30707,13561,bbq_ckn_m,00:00:01
30708,13561,bbq_ckn_s,00:00:01
30709,13561,mexicana_l,00:00:01
30710,13562,pep_msh_pep_l,00:00:01
